Region,Country,Year,Sex,actual suicide rate,low suicide rate,high suicide rate,AvgTemperature,GDP,Population,Happiness Index
Africa,Kenya,2011,Male,19.37,14.61,25.53,0.8999999999999997,1099.315531357522,42635144.0,4.405
Europe,Austria,2011,Male,19.43,17.21,21.74,51.27945205479452,51377.67066555674,8391643.0,7.471
Europe,Ireland,2011,Male,19.5,17.24,21.87,50.1186301369863,52559.71069112783,4580084.0,7.007
Africa,Zambia,2011,Both sexes,19.82,12.75,29.39,62.46876712328767,1716.522671082162,14265814.0,4.999
Eastern Mediterranean,Tunisia,2011,Female,2.03,1.01,3.54,67.13698630136986,4201.34269824602,11032528.0,4.876
Eastern Mediterranean,Jordan,2011,Both sexes,1.98,1.41,2.68,63.79616438356164,4152.493982372487,7109980.0,5.539
Americas,Mexico,2011,Female,2.0,1.87,2.14,62.73908675799087,10766.609940231074,114150481.0,6.91
Africa,Algeria,2011,Female,2.13,1.12,3.49,64.96082191780822,5473.446128633174,36543541.0,5.317
Americas,Belize,2011,Female,2.06,1.53,2.72,81.43232876712328,5519.339007944455,329538.0,6.168
Eastern Mediterranean,Kuwait,2011,Both sexes,2.24,1.76,2.79,79.27890410958904,48997.87265661901,3143825.0,6.378
Europe,Italy,2011,Female,2.16,1.99,2.33,58.28123287671233,38183.33519758744,59379449.0,6.057
Americas,Costa Rica,2011,Female,2.26,1.75,2.84,72.13479452054794,9137.45510201356,4679926.0,7.229
Europe,Spain,2011,Female,2.36,2.01,2.73,60.99899543378995,31645.562337168893,46742697.0,6.518
Americas,Brazil,2011,Female,2.43,2.24,5.66,71.14,13200.55816618789,198185302.0,7.038
Eastern Mediterranean,Saudi Arabia,2011,Female,2.45,1.62,3.54,79.15383561643836,22441.57114389173,30150945.0,6.7
Western Pacific,Malaysia,2011,Female,2.47,1.82,3.28,83.06739726027396,10209.371909401889,29184133.0,5.786
Americas,Honduras,2011,Both sexes,2.59,1.37,5.06,71.04328767123287,2053.9609572691033,8622504.0,4.961
Europe,Romania,2011,Female,2.76,2.32,3.25,52.030410958904106,9525.753976269629,20147528.0,5.023
Africa,Algeria,2011,Both sexes,2.94,1.56,5.14,64.96082191780822,5473.446128633174,36543541.0,5.317
Americas,Nicaragua,2011,Female,2.86,2.13,25.52,80.69835616438357,1644.8030838039574,5942553.0,5.386
South-East Asia,Indonesia,2011,Both sexes,2.85,2.1,3.67,83.06246575342466,3613.8008883484504,247099697.0,5.173
Eastern Mediterranean,Bahrain,2011,Female,2.91,2.07,3.95,80.92,23741.557462670153,1212077.0,4.824
Eastern Mediterranean,Jordan,2011,Male,2.94,2.1,3.97,63.79616438356164,4152.493982372487,7109980.0,5.539
Europe,Bulgaria,2011,Female,2.91,2.36,3.57,51.45561643835616,7646.861178357301,7348328.0,3.875
Africa,Senegal,2011,Male,20.03,12.82,30.03,76.56438356164384,1381.7291502924418,12875880.0,3.834
Europe,France,2011,Male,20.98,18.68,23.35,56.67671232876712,44078.847307460914,65345233.0,6.959
Western Pacific,Mongolia,2011,Both sexes,21.87,13.91,32.52,27.85890410958904,3793.754194201286,2743938.0,5.031
Africa,Benin,2011,Male,22.86,13.98,35.64,80.98,1097.975502994021,9726380.0,3.87
Europe,Belgium,2011,Male,23.92,21.43,26.56,52.47561643835616,47705.16423975909,11038264.0,7.111
Africa,South Africa,2011,Both sexes,24.43,16.03,34.69,62.46876712328767,8737.041110105392,52443325.0,4.931
Europe,Finland,2011,Male,24.39,21.63,27.36,44.211780821917806,51083.00259327779,5388272.0,7.354
Americas,Uruguay,2011,Male,24.7,21.31,28.32,61.2827397260274,14465.867296525754,3361637.0,6.554
Africa,Mozambique,2011,Both sexes,25.86,15.76,38.99,-23.073698630136985,615.2786612325793,23760421.0,4.971
Western Pacific,Japan,2011,Male,25.93,25.2,26.58,56.59652968036529,48693.701579288965,127833000.0,6.263
Americas,Suriname,2011,Both sexes,26.02,19.38,33.83,72.6186301369863,8287.716055677025,552146.0,6.269
Africa,Uganda,2011,Male,26.85,16.84,42.02,64.34821917808219,853.3319145357774,33295738.0,4.826
Europe,Poland,2011,Male,27.22,26.01,28.42,48.36821917808219,13577.49151767441,38063255.0,5.646
Africa,Gabon,2011,Male,27.52,16.41,42.81,79.34520547945205,10260.37498270857,1772500.0,4.255
Africa,Central African Republic,2011,Both sexes,27.57,15.03,45.21,79.23917808219178,514.5352779481299,4732022.0,3.422
Africa,Togo,2011,Male,28.77,17.57,43.49,77.64986301369863,802.4309525161855,6748672.0,2.936
South-East Asia,Sri Lanka,2011,Male,29.54,22.99,41.62,81.48438356164384,3248.040214848635,20859743.0,4.181
Africa,Namibia,2011,Male,29.71,18.3,46.53,48.0358904109589,5904.5173011761435,2132340.0,4.708
South-East Asia,Thailand,2011,Female,2.98,2.15,3.94,81.58815789473684,5396.646390465397,68712846.0,6.664
Eastern Mediterranean,Lebanon,2011,Both sexes,3.06,1.72,5.23,70.00301369863013,7914.109568101385,5045056.0,5.188
South-East Asia,Nepal,2011,Female,3.06,1.76,4.8,66.14575342465754,772.5578712037952,27266399.0,3.809
Eastern Mediterranean,United Arab Emirates,2011,Female,3.08,1.86,4.77,83.87013698630136,42078.61381253731,8575205.0,7.119
Americas,Guatemala,2011,Female,3.11,2.38,3.95,66.50109589041097,3161.6641205733954,14521515.0,5.743
Eastern Mediterranean,Kuwait,2011,Male,3.14,2.48,3.89,79.27890410958904,48997.87265661901,3143825.0,6.378
Eastern Mediterranean,Tunisia,2011,Both sexes,3.29,1.76,5.62,67.13698630136986,4201.34269824602,11032528.0,4.876
Americas,Argentina,2011,Female,3.3,2.79,3.86,63.235342465753426,12768.514643081366,41261490.0,6.776
Western Pacific,Philippines,2011,Both sexes,3.37,2.69,9.51,81.82931506849316,2431.1999648906094,96337913.0,4.994
Europe,Portugal,2011,Female,3.44,2.85,4.09,62.88849315068493,23170.966239018864,10557560.0,5.22
Europe,Poland,2011,Female,3.43,3.19,3.68,48.36821917808219,13577.49151767441,38063255.0,5.646
Americas,Peru,2011,Both sexes,3.45,2.19,4.73,66.9772602739726,5826.832306560778,29477721.0,5.892
Europe,Greece,2011,Both sexes,3.51,2.95,4.14,66.22191780821917,25682.206058113978,11104899.0,5.372
Africa,Algeria,2011,Male,3.74,2.0,6.79,64.96082191780822,5473.446128633174,36543541.0,5.317
Americas,Colombia,2011,Both sexes,3.67,3.13,12.25,56.803561643835614,7392.452360792647,45308899.0,6.464
Europe,Hungary,2011,Male,31.75,28.28,35.51,51.53616438356165,14260.903308868126,9971727.0,4.918
Africa,Zambia,2011,Male,33.36,21.87,48.74,62.46876712328767,1716.522671082162,14265814.0,4.999
Americas,Guyana,2011,Both sexes,35.31,27.0,59.36,-13.73006329113924,4960.0052985279945,744230.0,5.993
Western Pacific,Mongolia,2011,Male,36.99,23.57,55.36,27.85890410958904,3793.754194201286,2743938.0,5.031
Africa,South Africa,2011,Male,38.21,27.22,51.76,62.46876712328767,8737.041110105392,52443325.0,4.931
Africa,Mauritania,2011,Female,3.95,2.16,6.39,77.2131506849315,1919.4522478150104,3524249.0,4.785
Americas,Panama,2011,Both sexes,3.95,3.19,4.83,80.13342465753425,9526.55760606657,3688674.0,7.248
Eastern Mediterranean,Lebanon,2011,Male,4.23,2.32,7.45,70.00301369863013,7914.109568101385,5045056.0,5.188
Europe,Ireland,2011,Female,4.24,3.47,5.07,50.1186301369863,52559.71069112783,4580084.0,7.007
South-East Asia,Indonesia,2011,Male,4.29,3.08,5.57,83.06246575342466,3613.8008883484504,247099697.0,5.173
Europe,Germany,2011,Female,4.33,3.77,4.91,26.74412587412587,45986.89829208431,80274983.0,6.621
Americas,Honduras,2011,Male,4.39,2.29,8.78,71.04328767123287,2053.9609572691033,8622504.0,4.961
Africa,Nigeria,2011,Female,4.53,2.4,6.94,83.03753424657535,2479.906138570517,165463745.0,5.127
Americas,Cuba,2011,Female,4.49,3.77,5.31,75.34219178082192,6152.147901184689,11298710.0,5.418
Eastern Mediterranean,Tunisia,2011,Male,4.64,2.56,7.84,67.13698630136986,4201.34269824602,11032528.0,4.876
Europe,Iceland,2011,Female,4.82,3.69,6.2,41.908767123287674,47672.898954665114,319014.0,7.415
Europe,Denmark,2011,Female,4.87,3.99,5.89,47.742739726027395,61693.355544760125,5570572.0,7.788
Americas,Suriname,2011,Male,41.44,31.15,53.55,72.6186301369863,8287.716055677025,552146.0,6.269
Africa,Central African Republic,2011,Male,46.3,25.57,75.11,79.23917808219178,514.5352779481299,4732022.0,3.422
Africa,Mozambique,2011,Male,46.6,28.96,68.97,-23.073698630136985,615.2786612325793,23760421.0,4.971
Western Pacific,Australia,2011,Female,4.97,4.31,5.66,62.53884931506849,69245.62700435813,22340024.0,7.406
Africa,Namibia,2011,Female,5.14,2.72,8.75,48.0358904109589,5904.5173011761435,2132340.0,4.708
Americas,Peru,2011,Male,5.14,3.14,6.99,66.9772602739726,5826.832306560778,29477721.0,5.892
Eastern Mediterranean,Pakistan,2011,Female,5.1,3.4,7.45,75.77917808219179,1130.7142740649783,198602738.0,5.267
Western Pacific,Philippines,2011,Male,5.09,3.92,11.2,81.82931506849316,2431.1999648906094,96337913.0,4.994
Europe,Spain,2011,Both sexes,5.1,4.47,5.76,60.99899543378995,31645.562337168893,46742697.0,6.518
Europe,Italy,2011,Both sexes,5.13,4.82,5.43,58.28123287671233,38183.33519758744,59379449.0,6.057
Africa,Uganda,2011,Female,5.21,3.02,8.53,64.34821917808219,853.3319145357774,33295738.0,4.826
Western Pacific,Malaysia,2011,Both sexes,5.24,3.69,7.39,83.06739726027396,10209.371909401889,29184133.0,5.786
Americas,Canada,2011,Female,5.19,4.5,15.26,42.94578386605784,52233.341556115665,34339221.0,7.426
Americas,Brazil,2011,Both sexes,5.19,4.85,10.06,71.14,13200.55816618789,198185302.0,7.038
Africa,Mauritania,2011,Both sexes,5.34,2.8,9.35,77.2131506849315,1919.4522478150104,3524249.0,4.785
Africa,Gabon,2011,Female,5.34,3.05,8.62,79.34520547945205,10260.37498270857,1772500.0,4.255
Western Pacific,New Zealand,2011,Female,5.25,4.5,6.06,60.10904109589041,38411.55544472141,4384000.0,7.191
Americas,Mexico,2011,Both sexes,5.36,5.09,5.63,62.73908675799087,10766.609940231074,114150481.0,6.91
Eastern Mediterranean,Oman,2011,Both sexes,5.47,3.56,8.2,55.286849315068494,24166.060340636624,3206870.0,6.853
Americas,Dominican Republic,2011,Both sexes,5.5,3.78,7.98,78.98164383561644,5837.316059219872,9903737.0,5.397
Africa,Kenya,2011,Female,5.64,4.35,6.9,0.8999999999999997,1099.315531357522,42635144.0,4.405
Western Pacific,Singapore,2011,Female,5.59,4.64,6.65,81.75369863013698,52894.983904050714,5183688.0,6.561
Europe,Switzerland,2011,Female,5.78,4.9,6.71,51.24977168949772,90492.95355271896,7912398.0,7.692
Europe,Austria,2011,Female,5.79,4.91,6.76,51.27945205479452,51377.67066555674,8391643.0,7.471
Europe,Greece,2011,Male,5.8,4.95,6.75,66.22191780821917,25682.206058113978,11104899.0,5.372
Africa,Madagascar,2011,Female,5.87,3.47,9.3,66.66000000000001,516.9025392446861,22348158.0,4.381
Africa,Senegal,2011,Female,5.86,3.58,9.11,76.56438356164384,1381.7291502924418,12875880.0,3.834
Americas,Nicaragua,2011,Both sexes,5.94,4.13,27.56,80.69835616438357,1644.8030838039574,5942553.0,5.386
Americas,Guyana,2011,Male,56.84,44.33,99.91,-13.73006329113924,4960.0052985279945,744230.0,5.993
Americas,Colombia,2011,Male,6.08,5.23,16.15,56.803561643835614,7392.452360792647,45308899.0,6.464
Eastern Mediterranean,Saudi Arabia,2011,Both sexes,6.2,4.13,8.87,79.15383561643836,22441.57114389173,30150945.0,6.7
Eastern Mediterranean,Morocco,2011,Female,6.28,3.02,12.3,63.72383561643836,3223.1119940525477,32903699.0,5.085
Eastern Mediterranean,United Arab Emirates,2011,Both sexes,6.29,3.79,9.45,83.87013698630136,42078.61381253731,8575205.0,7.119
Americas,Uruguay,2011,Female,6.49,5.24,7.89,61.2827397260274,14465.867296525754,3361637.0,6.554
Americas,Costa Rica,2011,Both sexes,6.7,5.61,7.91,72.13479452054794,9137.45510201356,4679926.0,7.229
Europe,Norway,2011,Female,6.74,6.17,26.31,42.47315068493151,101212.1481232196,4953088.0,7.667
Africa,Benin,2011,Female,6.78,3.93,11.0,80.98,1097.975502994021,9726380.0,3.87
Americas,Panama,2011,Male,6.82,5.55,8.24,80.13342465753425,9526.55760606657,3688674.0,7.248
Europe,France,2011,Female,6.84,5.94,13.93,56.67671232876712,44078.847307460914,65345233.0,6.959
Eastern Mediterranean,Bahrain,2011,Both sexes,6.88,4.28,9.36,80.92,23741.557462670153,1212077.0,4.824
Africa,Mauritania,2011,Male,6.98,3.55,12.85,77.2131506849315,1919.4522478150104,3524249.0,4.785
Europe,Finland,2011,Female,7.11,6.1,8.17,44.211780821917806,51083.00259327779,5388272.0,7.354
Western Pacific,China,2011,Female,7.14,6.23,8.1,59.93298630136986,5564.488743535384,1345035000.0,5.037
South-East Asia,Thailand,2011,Both sexes,7.17,5.1,9.54,81.58815789473684,5396.646390465397,68712846.0,6.664
Europe,Sweden,2011,Female,7.2,6.35,8.11,46.61095890410959,60639.12379768661,9449213.0,7.382
Europe,Albania,2011,Male,7.26,3.8,10.39,59.9186301369863,4444.126504893627,2905195.0,5.867
Eastern Mediterranean,United Arab Emirates,2011,Male,7.32,4.41,10.95,83.87013698630136,42078.61381253731,8575205.0,7.119
Western Pacific,Mongolia,2011,Female,7.43,4.7,10.99,27.85890410958904,3793.754194201286,2743938.0,5.031
South-East Asia,Sri Lanka,2011,Female,7.45,6.02,9.06,81.48438356164384,3248.040214848635,20859743.0,4.181
Europe,Albania,2011,Both sexes,7.63,4.71,10.72,59.9186301369863,4444.126504893627,2905195.0,5.867
Americas,Guatemala,2011,Both sexes,7.63,5.95,9.58,66.50109589041097,3161.6641205733954,14521515.0,5.743
Europe,Hungary,2011,Female,7.71,6.6,8.96,51.53616438356165,14260.903308868126,9971727.0,4.918
Eastern Mediterranean,Oman,2011,Male,7.87,5.12,11.78,55.286849315068494,24166.060340636624,3206870.0,6.853
Western Pacific,Malaysia,2011,Male,7.89,5.48,11.32,83.06739726027396,10209.371909401889,29184133.0,5.786
Americas,Belize,2011,Both sexes,7.92,6.04,10.19,81.43232876712328,5519.339007944455,329538.0,6.168
Western Pacific,Singapore,2011,Both sexes,7.86,6.68,9.18,81.75369863013698,52894.983904050714,5183688.0,6.561
Europe,Bulgaria,2011,Both sexes,7.9,6.65,9.3,51.45561643835616,7646.861178357301,7348328.0,3.875
Europe,Portugal,2011,Both sexes,7.94,6.77,9.21,62.88849315068493,23170.966239018864,10557560.0,5.22
Europe,Spain,2011,Male,7.99,7.06,8.98,60.99899543378995,31645.562337168893,46742697.0,6.518
Europe,Albania,2011,Female,8.22,5.77,11.34,59.9186301369863,4444.126504893627,2905195.0,5.867
Americas,Brazil,2011,Male,8.21,7.71,14.68,71.14,13200.55816618789,198185302.0,7.038
Africa,Sierra Leone,2011,Female,8.28,4.75,13.51,3.239726027397261,445.0054064185944,6612385.0,4.502
Africa,Guinea,2011,Female,8.39,4.93,13.65,47.75534246575343,644.5025556182433,10527712.0,4.045
Americas,Argentina,2011,Both sexes,8.42,7.27,13.12,63.235342465753426,12768.514643081366,41261490.0,6.776
Europe,Italy,2011,Male,8.35,7.89,8.8,58.28123287671233,38183.33519758744,59379449.0,6.057
Africa,Togo,2011,Female,8.51,4.82,13.9,77.64986301369863,802.4309525161855,6748672.0,2.936
Africa,Nigeria,2011,Both sexes,8.65,5.13,13.82,83.03753424657535,2479.906138570517,165463745.0,5.127
Eastern Mediterranean,Saudi Arabia,2011,Male,8.81,5.85,12.59,79.15383561643836,22441.57114389173,30150945.0,6.7
Western Pacific,China,2011,Both sexes,8.84,7.24,10.9,59.93298630136986,5564.488743535384,1345035000.0,5.037
Americas,Mexico,2011,Male,9.02,8.59,9.44,62.73908675799087,10766.609940231074,114150481.0,6.91
Eastern Mediterranean,Bahrain,2011,Male,9.22,5.63,12.59,80.92,23741.557462670153,1212077.0,4.824
Africa,Zambia,2011,Female,9.23,5.63,14.26,62.46876712328767,1716.522671082162,14265814.0,4.999
Americas,Dominican Republic,2011,Male,9.21,6.38,13.37,78.98164383561644,5837.316059219872,9903737.0,5.397
Europe,Germany,2011,Both sexes,9.25,8.19,10.35,26.74412587412587,45986.89829208431,80274983.0,6.621
Eastern Mediterranean,Morocco,2011,Both sexes,9.49,4.26,17.49,63.72383561643836,3223.1119940525477,32903699.0,5.085
Americas,Nicaragua,2011,Male,9.49,6.49,30.32,80.69835616438357,1644.8030838039574,5942553.0,5.386
Americas,Canada,2011,Both sexes,9.63,8.55,20.15,42.94578386605784,52233.341556115665,34339221.0,7.426
Europe,Denmark,2011,Both sexes,9.67,8.26,11.21,47.742739726027395,61693.355544760125,5570572.0,7.788
Europe,Belgium,2011,Female,9.77,8.5,11.11,52.47561643835616,47705.16423975909,11038264.0,7.111
Europe,Romania,2011,Both sexes,9.86,8.65,17.15,52.030410958904106,9525.753976269629,20147528.0,5.023
Europe,Greece,2010,Female,0.6,0.47,0.76,67.12876712328767,26902.409436060814,11121341.0,5.84
Americas,Honduras,2010,Female,1.03,0.57,1.75,69.90958904109588,1874.2717037259868,8450933.0,5.866
Eastern Mediterranean,Kuwait,2010,Female,0.98,0.73,1.25,81.83232876712329,39212.39819727141,2943356.0,6.798
Eastern Mediterranean,Jordan,2010,Female,1.03,0.73,1.41,68.17808219178082,3914.701233898727,6931258.0,5.57
Americas,Panama,2010,Female,1.1,0.84,1.41,80.17260273972603,8204.207054443115,3623617.0,7.321
South-East Asia,Indonesia,2010,Female,1.49,1.18,1.85,81.7841095890411,3094.443078550567,244016173.0,5.457
Americas,Colombia,2010,Female,1.49,1.24,12.39,56.93369863013699,6394.198705462737,44816108.0,6.408
Western Pacific,Philippines,2010,Female,1.53,1.34,6.53,83.27972602739726,2201.776819338631,94636700.0,4.942
Eastern Mediterranean,Oman,2010,Female,1.6,0.99,2.41,68.48879781420766,22552.216489364193,2881914.0,6.853
Americas,Mexico,2010,Female,1.65,1.54,1.76,34.878193430656935,9823.16381546328,112532401.0,6.802
Americas,Dominican Republic,2010,Female,1.84,1.2,2.7,80.13123287671233,5437.899128959989,9775755.0,4.735
Eastern Mediterranean,Lebanon,2010,Female,1.87,1.11,2.94,72.65698630136986,7695.245414608371,4995800.0,5.032
Europe,Cyprus,2010,Female,1.87,1.37,2.48,-97.90058139534884,31074.665241563147,1129686.0,6.387
Americas,Costa Rica,2010,Female,1.89,1.47,2.37,72.44082191780822,8147.248621933183,4622252.0,7.271
Eastern Mediterranean,Pakistan,2010,Both sexes,10.16,4.92,18.42,76.61904109589041,940.8873047942848,194454498.0,5.786
Africa,Mozambique,2010,Female,10.17,5.79,16.08,57.94,494.584024909495,23073723.0,4.865
Africa,Madagascar,2010,Both sexes,10.18,6.2,15.89,66.61013698630137,459.3754079984729,21731053.0,4.467
Americas,Canada,2010,Both sexes,10.26,9.14,11.43,44.396163682864454,47617.91113651003,34005902.0,7.65
Western Pacific,Japan,2010,Female,10.29,9.71,10.71,57.44100456621005,44955.71908276952,128070000.0,6.057
Western Pacific,Australia,2010,Both sexes,10.41,9.28,11.59,62.71435616438356,59099.61139370469,22031750.0,7.45
South-East Asia,Nepal,2010,Both sexes,10.52,5.53,15.93,60.37890410958904,676.1248762274432,27161567.0,4.35
Europe,Switzerland,2010,Both sexes,10.54,9.23,11.92,49.20876712328767,76555.57750324295,7824909.0,7.609
Europe,Romania,2010,Both sexes,10.71,9.41,12.13,52.785479452054794,8361.322860564558,20246871.0,4.909
Americas,Haiti,2010,Female,10.82,5.89,18.03,81.02410958904109,1220.3691080676283,9842880.0,3.766
Western Pacific,Singapore,2010,Male,10.83,9.29,12.54,82.67616438356164,46442.077822946485,5076732.0,6.531
Europe,Norway,2010,Both sexes,10.89,10.18,11.63,37.1,88154.39180529975,4889252.0,7.655
Europe,Ireland,2010,Both sexes,11.17,9.69,12.77,47.27205479452054,48998.363376160065,4560155.0,7.257
Americas,Cuba,2010,Both sexes,11.45,9.97,13.05,74.42739726027398,5697.575209135322,11290417.0,5.418
Western Pacific,China,2010,Male,11.54,8.8,14.61,59.66734246575342,4515.077078168655,1337705000.0,4.653
South-East Asia,Sri Lanka,2010,Female,11.5,9.74,13.35,81.56219178082192,2836.9740978476543,20668557.0,3.977
South-East Asia,Thailand,2010,Male,11.69,8.18,15.74,84.15232876712328,4996.372097600906,68270489.0,6.217
Americas,Costa Rica,2010,Male,11.71,9.94,13.63,72.44082191780822,8147.248621933183,4622252.0,7.271
Europe,Iceland,2010,Both sexes,11.79,9.4,14.51,42.85342465753425,43197.41251375061,318041.0,7.239
Africa,Kenya,2010,Both sexes,11.85,9.0,15.18,-57.93306010928962,1093.6396277573629,41517895.0,4.256
Western Pacific,New Zealand,2010,Both sexes,12.02,10.61,13.52,59.81369863013698,33710.57225214744,4350700.0,7.224
Europe,Sweden,2010,Both sexes,12.01,10.75,13.35,42.040547945205475,52848.740231497875,9378126.0,7.496
Americas,Suriname,2010,Female,12.12,8.72,16.28,72.18904109589042,8207.27007344321,546080.0,6.269
Europe,Austria,2010,Both sexes,12.21,10.71,13.79,49.25068493150685,46861.26507485564,8363404.0,7.303
Africa,Sierra Leone,2010,Both sexes,12.16,6.68,20.05,26.315342465753425,400.5200860916487,6436698.0,4.134
Africa,Central African Republic,2010,Female,12.29,6.59,20.85,68.13808219178082,459.32866477535975,4660067.0,3.568
Africa,Senegal,2010,Both sexes,12.37,7.77,18.82,77.87232876712329,1285.3501362112786,12530121.0,4.372
Africa,Guinea,2010,Both sexes,12.47,6.91,20.58,55.417808219178085,667.2816033998829,10270728.0,4.266363636363637
