Region,Country,Year,Sex,actual suicide rate,low suicide rate,high suicide rate,AvgTemperature,GDP
Americas,Canada,2018,Male,15.57,12.88,18.49,36.807534246575344,46587.609299215925
Europe,France,2018,Male,15.8,13.03,22.22,51.521232876712325,41937.93391532341
Western Pacific,New Zealand,2018,Male,15.93,13.52,18.6,58.83068493150685,43791.577626013255
Americas,Cuba,2018,Male,16.64,13.03,29.45,73.50164383561643,8831.907222337371
Europe,Iceland,2018,Male,16.64,13.26,20.36,39.42356164383562,74404.72645126643
Western Pacific,Australia,2018,Male,17.14,14.45,20.18,61.485863013698626,58327.72654202311
Europe,Sweden,2018,Male,17.27,14.89,19.79,45.467123287671235,54658.4415736568
Africa,Congo,2018,Male,17.95,10.84,27.87,76.58027397260274,2715.2604175376414
Europe,Austria,2018,Male,18.01,15.23,21.13,52.533150684931506,51466.60313672992
Africa,Kenya,2018,Male,18.21,12.85,25.11,63.22520547945206,1845.783412858356
Africa,Guinea,2018,Male,18.23,9.66,30.52,69.18493150684931,944.417268463842
South-East Asia,Nepal,2018,Male,18.45,9.78,28.6,63.05643835616438,1113.137497615492
Europe,Poland,2018,Male,18.63,15.15,22.59,49.65041095890411,15284.46472737225
Western Pacific,Mongolia,2018,Both sexes,18.67,11.45,28.76,29.2572602739726,4165.022820779153
Africa,Senegal,2018,Male,18.73,11.42,28.92,71.65452054794521,1484.228225224307
Americas,Uruguay,2018,Both sexes,18.85,15.28,22.85,60.27890410958904,19026.04961129837
Western Pacific,Japan,2018,Male,18.85,18.06,19.58,56.09525114155252,39925.91472403238
Africa,Uganda,2018,Male,19.21,11.96,30.24,69.8309589041096,820.7946894254776
Americas,Dominican Republic,2018,Female,1.98,1.15,3.19,74.76054794520547,7947.159353957633
Eastern Mediterranean,Saudi Arabia,2018,Female,2.0,1.18,3.2,79.56835616438356,24175.58312374144
Americas,Costa Rica,2018,Female,2.1,1.42,2.95,70.51452054794521,12383.149946953294
Europe,Italy,2018,Female,2.08,1.87,6.71,58.26657534246575,34936.91364094196
Eastern Mediterranean,Egypt,2018,Female,2.22,1.1,3.88,73.32191780821918,2407.453633129621
Americas,Nicaragua,2018,Female,2.22,1.52,3.13,78.8158904109589,1981.856370040336
Americas,Mexico,2018,Female,2.17,1.84,2.53,61.11441605839416,10130.3208730856
Eastern Mediterranean,Bahrain,2018,Female,2.29,1.53,3.28,81.30082191780822,25415.75006530293
Europe,Albania,2018,Female,2.38,1.53,3.45,59.88931506849315,5268.116608390283
Western Pacific,Malaysia,2018,Female,2.37,1.49,3.58,79.53424657534246,11073.981386202044
Eastern Mediterranean,Lebanon,2018,Both sexes,2.53,1.36,4.5,67.42657534246575,9225.845154876704
Europe,Romania,2018,Female,2.46,1.86,3.16,53.27095890410959,12409.794712469044
Europe,Poland,2018,Female,2.48,1.95,3.1,49.65041095890411,15284.46472737225
Africa,Algeria,2018,Both sexes,2.58,1.39,4.43,62.18082191780822,4171.7953921867875
Americas,Honduras,2018,Both sexes,2.6,1.35,5.02,67.97753424657535,2457.6864395511943
Eastern Mediterranean,United Arab Emirates,2018,Female,2.6,1.48,4.24,82.83397260273973,46722.27050289519
Americas,Guatemala,2018,Female,2.59,1.83,3.53,64.16657534246575,4351.786588356213
South-East Asia,Indonesia,2018,Both sexes,2.56,1.84,3.52,80.56904109589041,3902.6616754269257
Eastern Mediterranean,Kuwait,2018,Both sexes,2.56,1.81,3.52,80.1558904109589,32012.135280257677
Western Pacific,Philippines,2018,Both sexes,2.58,1.84,9.33,80.58191780821919,3194.6727041429067
Eastern Mediterranean,Jordan,2018,Male,2.94,1.93,4.26,64.8131506849315,4146.407295820336
Americas,Panama,2018,Both sexes,2.92,2.04,4.05,76.95479452054795,16156.074294370932
Europe,Spain,2018,Female,2.85,2.26,3.5,59.13059360730593,30383.428977829375
Americas,Brazil,2018,Female,2.89,2.61,6.4,69.46438356164384,9121.020092499584
Europe,Belgium,2018,Male,20.25,17.13,23.7,51.39095890410959,47455.52331957778
Africa,Guinea-Bissau,2018,Male,20.82,11.68,33.48,78.57095890410959,741.561990677868
Africa,Benin,2018,Male,20.79,12.58,32.87,78.73178082191781,1194.4376027139062
Europe,Hungary,2018,Male,21.17,17.03,25.95,52.360547945205475,16423.871034958698
South-East Asia,Sri Lanka,2018,Male,21.5,13.83,36.02,77.70164383561644,4378.62649173021
Europe,Finland,2018,Male,21.6,17.93,25.64,42.44684931506849,49988.20620213668
Africa,Mozambique,2018,Both sexes,23.19,13.65,36.15,69.5345205479452,510.3799995266744
Africa,Central African Republic,2018,Both sexes,23.65,13.09,38.76,76.05178082191782,435.9321867500621
Africa,Gabon,2018,Male,24.0,13.9,38.48,78.26301369863013,7694.908750688501
Africa,Togo,2018,Male,24.1,14.43,37.13,77.92054794520548,873.5548866090085
Africa,South Africa,2018,Both sexes,24.39,16.4,33.82,60.604109589041094,7063.995646964313
Africa,Namibia,2018,Male,25.41,14.91,41.83,49.45068493150685,5687.381186712097
Americas,Suriname,2018,Both sexes,26.23,17.99,36.64,73.3627397260274,6730.836782503209
South-East Asia,Nepal,2018,Female,2.96,1.66,4.77,63.05643835616438,1113.137497615492
Eastern Mediterranean,Tunisia,2018,Both sexes,3.09,1.66,5.28,65.4613698630137,3577.1684955376886
Europe,Bulgaria,2018,Female,3.14,2.16,4.4,51.37616438356165,9319.715186840707
Africa,Algeria,2018,Male,3.24,1.77,5.7,62.18082191780822,4171.7953921867875
Eastern Mediterranean,Egypt,2018,Both sexes,3.37,1.55,6.48,73.32191780821918,2407.453633129621
Americas,Bahamas,2018,Both sexes,3.4,2.35,4.79,76.63041095890411,32400.95669136564
Eastern Mediterranean,Lebanon,2018,Male,3.52,1.86,6.46,67.42657534246575,9225.845154876704
Africa,Uganda,2018,Female,3.52,2.11,5.55,69.8309589041096,820.7946894254776
Europe,Iceland,2018,Female,3.48,2.61,4.56,39.42356164383562,74404.72645126643
Americas,Argentina,2018,Female,3.59,2.84,4.44,61.24904109589041,11816.649536985458
Eastern Mediterranean,Kuwait,2018,Male,3.71,2.64,5.08,80.1558904109589,32012.135280257677
Europe,Ireland,2018,Female,3.67,2.8,4.66,48.69315068493151,79986.09973157773
Africa,Nigeria,2018,Female,3.84,1.83,6.04,79.5527397260274,2125.824640669959
Europe,Portugal,2018,Female,3.84,2.95,4.86,59.588767123287674,23548.785435137383
Africa,Mauritania,2018,Female,3.85,2.1,6.39,70.25,1749.9542364537308
Europe,Albania,2018,Both sexes,3.94,2.18,6.03,59.88931506849315,5268.116608390283
Americas,Colombia,2018,Both sexes,3.87,2.71,8.63,54.83972602739726,6782.037920331896
Americas,Uruguay,2018,Male,31.48,25.79,37.88,60.27890410958904,19026.04961129837
Western Pacific,Mongolia,2018,Male,32.16,19.76,49.86,29.2572602739726,4165.022820779153
Africa,South Africa,2018,Male,39.75,28.16,53.84,60.604109589041094,7063.995646964313
Africa,Gabon,2018,Female,4.01,2.26,6.47,78.26301369863013,7694.908750688501
South-East Asia,Indonesia,2018,Male,3.98,2.8,5.57,80.56904109589041,3902.6616754269257
Western Pacific,Philippines,2018,Male,3.97,2.77,9.35,80.58191780821919,3194.6727041429067
Europe,Germany,2018,Female,3.99,3.22,4.85,48.67880512091038,47944.53273529267
Americas,Cuba,2018,Female,4.07,3.07,5.34,73.50164383561643,8831.907222337371
Africa,Namibia,2018,Female,4.31,2.23,7.42,49.45068493150685,5687.381186712097
Americas,Honduras,2018,Male,4.42,2.27,8.72,67.97753424657535,2457.6864395511943
Eastern Mediterranean,Tunisia,2018,Male,4.44,2.47,7.56,65.4613698630137,3577.1684955376886
Eastern Mediterranean,Oman,2018,Both sexes,4.37,2.64,7.39,75.0695890410959,19887.588726753936
Europe,Italy,2018,Both sexes,4.42,4.06,6.95,58.26657534246575,34936.91364094196
Europe,Denmark,2018,Female,4.5,3.46,5.74,47.8331506849315,61879.77226609316
Eastern Mediterranean,Egypt,2018,Male,4.55,2.02,9.14,73.32191780821918,2407.453633129621
Eastern Mediterranean,Qatar,2018,Both sexes,4.61,2.86,7.29,82.39972602739726,66264.08116622311
Europe,France,2018,Female,4.73,3.76,9.14,51.521232876712325,41937.93391532341
Eastern Mediterranean,Morocco,2018,Female,4.83,2.42,9.26,61.19534246575342,3544.39086724391
Eastern Mediterranean,Pakistan,2018,Female,4.77,3.09,7.09,75.04849315068493,1464.0225911901814
Europe,Austria,2018,Female,4.83,3.91,5.9,52.533150684931506,51466.60313672992
Americas,Panama,2018,Male,4.9,3.44,6.75,76.95479452054795,16156.074294370932
Western Pacific,China,2018,Female,4.91,3.95,6.0,59.70624657534246,9805.38064528742
Africa,Central African Republic,2018,Male,40.82,22.82,66.15,76.05178082191782,435.9321867500621
Americas,Suriname,2018,Male,41.84,29.11,57.91,73.3627397260274,6730.836782503209
Africa,Mozambique,2018,Male,42.76,25.74,65.1,69.5345205479452,510.3799995266744
Eastern Mediterranean,United Arab Emirates,2018,Both sexes,5.01,2.8,8.05,82.83397260273973,46722.27050289519
Americas,Nicaragua,2018,Both sexes,5.04,3.42,15.06,78.8158904109589,1981.856370040336
Western Pacific,Singapore,2018,Female,5.0,3.99,6.16,80.34821917808219,64815.01262806846
Africa,Kenya,2018,Female,5.21,3.78,6.9,63.22520547945206,1845.783412858356
Africa,Senegal,2018,Female,5.31,3.11,8.35,71.65452054794521,1484.228225224307
Europe,Hungary,2018,Female,5.32,4.07,6.79,52.360547945205475,16423.871034958698
Africa,Mauritania,2018,Both sexes,5.42,2.76,9.9,70.25,1749.9542364537308
Africa,Madagascar,2018,Female,5.43,3.13,8.81,64.63506849315068,512.5439915182403
Western Pacific,Australia,2018,Female,5.42,4.39,6.54,61.485863013698626,58327.72654202311
Europe,Spain,2018,Both sexes,5.38,4.38,6.49,59.13059360730593,30383.428977829375
Americas,Mexico,2018,Both sexes,5.36,4.59,6.18,61.11441605839416,10130.3208730856
Americas,Dominican Republic,2018,Both sexes,5.49,3.23,8.94,74.76054794520547,7947.159353957633
Americas,Canada,2018,Female,5.47,4.39,11.52,36.807534246575344,46587.609299215925
Europe,Albania,2018,Male,5.55,2.85,8.68,59.88931506849315,5268.116608390283
Eastern Mediterranean,Saudi Arabia,2018,Both sexes,5.57,3.35,8.66,79.56835616438356,24175.58312374144
Western Pacific,Malaysia,2018,Both sexes,5.58,3.48,8.62,79.53424657534246,11073.981386202044
Eastern Mediterranean,Qatar,2018,Male,5.57,3.46,8.86,82.39972602739726,66264.08116622311
Western Pacific,New Zealand,2018,Female,5.61,4.59,6.78,58.83068493150685,43791.577626013255
Europe,Switzerland,2018,Female,5.68,4.53,6.99,50.5986301369863,85216.31825063191
Americas,Bahamas,2018,Male,5.84,4.07,8.19,76.63041095890411,32400.95669136564
Western Pacific,Mongolia,2018,Female,5.85,3.54,8.97,29.2572602739726,4165.022820779153
Eastern Mediterranean,United Arab Emirates,2018,Male,5.98,3.33,9.57,82.83397260273973,46722.27050289519
Africa,Benin,2018,Female,6.17,3.54,10.14,78.73178082191781,1194.4376027139062
Africa,Gambia,2018,Female,6.26,3.68,9.93,73.47917808219178,683.3308125479496
Eastern Mediterranean,Oman,2018,Male,6.25,3.77,10.51,75.0695890410959,19887.588726753936
South-East Asia,Sri Lanka,2018,Female,6.25,4.15,8.98,77.70164383561644,4378.62649173021
Americas,Colombia,2018,Male,6.26,4.4,15.06,54.83972602739726,6782.037920331896
Americas,Guatemala,2018,Both sexes,6.31,4.56,8.51,64.16657534246575,4351.786588356213
Africa,Congo,2018,Female,6.4,3.69,10.43,76.58027397260274,2715.2604175376414
Europe,Norway,2018,Female,6.43,5.84,7.14,41.73342465753425,82786.54634581493
Africa,Togo,2018,Female,6.49,3.7,10.78,77.92054794520548,873.5548866090085
Americas,Brazil,2018,Both sexes,6.51,5.95,11.53,69.46438356164384,9121.020092499584
Europe,Bulgaria,2018,Both sexes,6.6,4.74,8.89,51.37616438356165,9319.715186840707
Africa,Guinea-Bissau,2018,Female,6.79,3.92,11.26,78.57095890410959,741.561990677868
Americas,Costa Rica,2018,Both sexes,6.79,4.88,14.06,70.51452054794521,12383.149946953294
Western Pacific,China,2018,Both sexes,6.81,5.32,8.72,59.70624657534246,9805.38064528742
Europe,Italy,2018,Male,6.9,6.37,7.48,58.26657534246575,34936.91364094196
Africa,Nigeria,2018,Both sexes,6.95,3.9,11.71,79.5527397260274,2125.824640669959
Eastern Mediterranean,Bahrain,2018,Both sexes,7.04,4.37,10.14,81.30082191780822,25415.75006530293
Americas,Belize,2018,Both sexes,7.16,5.24,9.52,78.54849315068493,6001.024261515026
Europe,Finland,2018,Female,7.22,5.84,8.76,42.44684931506849,49988.20620213668
Eastern Mediterranean,Morocco,2018,Both sexes,7.3,3.43,13.55,61.19534246575342,3544.39086724391
Africa,Mauritania,2018,Male,7.28,3.53,14.04,70.25,1749.9542364537308
Americas,Uruguay,2018,Female,7.36,5.69,9.22,60.27890410958904,19026.04961129837
Europe,Portugal,2018,Both sexes,7.5,5.98,9.32,59.588767123287674,23548.785435137383
Europe,Romania,2018,Both sexes,7.71,6.09,9.56,53.27095890410959,12409.794712469044
Western Pacific,Singapore,2018,Both sexes,7.76,6.3,9.42,80.34821917808219,64815.01262806846
Western Pacific,Japan,2018,Female,7.87,7.37,8.35,56.09525114155252,39925.91472403238
Africa,Guinea,2018,Female,8.0,4.57,13.24,69.18493150684931,944.417268463842
Eastern Mediterranean,Saudi Arabia,2018,Male,7.99,4.81,12.34,79.56835616438356,24175.58312374144
Europe,Spain,2018,Male,8.07,6.62,9.67,59.13059360730593,30383.428977829375
Europe,Sweden,2018,Female,8.05,6.89,9.31,45.467123287671235,54658.4415736568
Americas,Haiti,2018,Female,8.18,4.52,13.47,74.56931506849315,1428.4226360289288
Europe,Denmark,2018,Both sexes,8.18,6.51,10.16,47.8331506849315,61879.77226609316
Americas,Nicaragua,2018,Male,8.33,5.67,27.3,78.8158904109589,1981.856370040336
Europe,Germany,2018,Both sexes,8.46,6.99,10.07,48.67880512091038,47944.53273529267
Europe,Belgium,2018,Female,8.51,6.96,10.26,51.39095890410959,47455.52331957778
Western Pacific,Malaysia,2018,Male,8.66,5.38,13.45,79.53424657534246,11073.981386202044
Africa,Mozambique,2018,Female,8.82,4.82,14.77,69.5345205479452,510.3799995266744
Western Pacific,China,2018,Male,8.79,6.76,11.58,59.70624657534246,9805.38064528742
Americas,Mexico,2018,Male,8.84,7.6,10.16,61.11441605839416,10130.3208730856
Americas,Argentina,2018,Both sexes,8.99,7.25,10.95,61.24904109589041,11816.649536985458
Americas,Dominican Republic,2018,Male,9.16,5.4,14.96,74.76054794520547,7947.159353957633
Africa,Madagascar,2018,Both sexes,9.24,5.46,14.75,64.63506849315068,512.5439915182403
Europe,Ireland,2018,Both sexes,9.17,7.32,11.34,48.69315068493151,79986.09973157773
Africa,Central African Republic,2018,Female,9.5,5.21,15.96,76.05178082191782,435.9321867500621
Africa,Gambia,2018,Both sexes,9.62,5.15,16.42,73.47917808219178,683.3308125479496
South-East Asia,Nepal,2018,Both sexes,9.69,5.25,15.14,63.05643835616438,1113.137497615492
Eastern Mediterranean,Bahrain,2018,Male,9.65,5.95,13.97,81.30082191780822,25415.75006530293
Eastern Mediterranean,Pakistan,2018,Both sexes,9.79,4.72,17.73,75.04849315068493,1464.0225911901814
Africa,South Africa,2018,Female,9.81,5.27,15.05,60.604109589041094,7063.995646964313
Europe,Switzerland,2018,Both sexes,9.88,8.08,11.88,50.5986301369863,85216.31825063191
Americas,Barbados,2017,Female,0.16,0.11,0.22,19.645205479452056,17881.563253303342
Americas,Barbados,2017,Both sexes,0.32,0.23,0.43,19.645205479452056,17881.563253303342
Americas,Barbados,2017,Male,0.51,0.36,0.67,19.645205479452056,17881.563253303342
Eastern Mediterranean,Kuwait,2017,Female,0.71,0.5,0.99,80.18520547945205,29258.28947610781
Eastern Mediterranean,Jordan,2017,Female,0.9,0.6,1.29,65.7386301369863,4073.116403698185
Americas,Panama,2017,Female,0.93,0.65,1.27,79.29260273972602,15687.95654803161
Americas,Honduras,2017,Female,1.02,0.55,1.76,71.36986301369863,2403.306094178952
Americas,Bahamas,2017,Female,1.02,0.69,1.44,80.40767123287671,31303.530973384793
Eastern Mediterranean,Oman,2017,Female,1.2,0.71,1.89,22.00109589041096,17802.548365326358
South-East Asia,Indonesia,2017,Female,1.19,0.92,1.52,82.98575342465753,3839.785074636737
Western Pacific,Philippines,2017,Female,1.29,1.02,9.44,83.10246575342467,3077.434431532968
Eastern Mediterranean,Lebanon,2017,Female,1.72,0.97,2.81,70.01123287671233,8679.897422115517
Eastern Mediterranean,Qatar,2017,Female,1.72,1.05,2.65,84.36876712328767,59407.69804624113
Americas,Belize,2017,Female,1.66,1.2,2.25,81.26,6049.391947541054
Eastern Mediterranean,Tunisia,2017,Female,1.83,0.9,3.15,67.02301369863014,3569.718838836728
Americas,Colombia,2017,Female,1.82,1.35,2.38,57.110410958904104,6450.319585481235
Africa,Algeria,2017,Female,1.9,1.0,3.12,64.9958904109589,4134.936055170783
Eastern Mediterranean,Jordan,2017,Both sexes,1.87,1.25,2.69,65.7386301369863,4073.116403698185
Eastern Mediterranean,Pakistan,2017,Both sexes,9.98,4.85,18.07,76.25219178082192,1558.0800768585225
Americas,Dominican Republic,2017,Male,10.04,6.02,15.92,79.12876712328767,7513.497950870507
Africa,South Africa,2017,Female,10.34,5.12,17.75,62.64630136986302,6723.928581773778
Africa,Uganda,2017,Both sexes,10.34,6.43,16.2,72.87808219178082,787.3322811740202
Africa,Nigeria,2017,Male,10.45,6.22,18.13,65.26109589041096,1941.873933516472
Europe,Switzerland,2017,Both sexes,10.37,8.62,12.29,50.77004566210045,82255.8659693028
Europe,France,2017,Both sexes,10.4,8.63,15.68,55.61260273972602,39088.18175476278
Europe,Norway,2017,Both sexes,10.38,9.5,11.35,41.87452054794521,76125.72176470135
Americas,Cuba,2017,Both sexes,10.53,8.7,20.6,75.82876712328768,8543.360968490451
Africa,Kenya,2017,Both sexes,10.6,7.6,14.79,60.382465753424654,1675.973652073762
South-East Asia,India,2017,Female,10.69,8.63,13.08,81.48239726027397,1937.924538531212
Europe,Austria,2017,Both sexes,10.77,9.15,12.58,52.351506849315065,47429.53584121859
Europe,Bulgaria,2017,Male,11.01,8.42,14.09,52.65397260273973,8237.834759818617
Europe,Poland,2017,Both sexes,11.06,9.57,12.74,49.206575342465754,13615.44043455755
Americas,Haiti,2017,Both sexes,11.45,5.86,18.91,84.47780821917809,1405.4473772688243
Africa,Senegal,2017,Both sexes,11.37,7.01,17.49,77.29178082191781,1385.199669058179
Americas,Suriname,2017,Female,11.72,7.74,16.82,79.08876712328768,6112.882912252067
Europe,Iceland,2017,Both sexes,11.66,9.35,14.22,41.94986301369863,71961.53203851887
Americas,Canada,2017,Both sexes,11.68,9.71,13.74,39.57671232876712,45125.10980821869
Western Pacific,Australia,2017,Both sexes,11.79,10.01,18.81,63.3666301369863,57489.804355909866
Africa,Congo,2017,Both sexes,11.89,7.05,18.83,78.29917808219179,2227.7326089345183
Europe,Denmark,2017,Male,11.88,9.66,14.42,47.95479452054794,57888.20351343791
Western Pacific,New Zealand,2017,Both sexes,12.14,10.32,14.2,60.52219178082191,43519.86764389397
Europe,Portugal,2017,Male,12.43,10.1,15.19,62.83068493150685,21475.355853335357
Europe,Sweden,2017,Both sexes,12.5,10.85,14.24,45.47041095890411,53788.877498744514
Africa,Guinea,2017,Both sexes,12.47,6.83,20.72,73.52493150684931,843.4642781188211
South-East Asia,India,2017,Both sexes,12.48,9.21,15.36,81.48239726027397,1937.924538531212
Europe,Hungary,2017,Both sexes,12.62,10.66,14.78,52.22164383561644,14619.783288133587
Europe,Germany,2017,Male,12.94,10.96,15.12,48.793424657534246,44670.22228232136
Africa,Guinea-Bissau,2017,Both sexes,13.09,7.35,21.3,81.90383561643836,718.2457378122504
Africa,Benin,2017,Both sexes,13.11,7.81,20.88,82.15342465753425,1095.2741326505814
Europe,Romania,2017,Male,13.48,11.37,15.83,53.399726027397264,10667.9944808871
Western Pacific,Japan,2017,Both sexes,13.51,12.92,14.05,56.64310502283105,38928.952603667974
Africa,Gambia,2017,Male,13.59,6.93,23.94,68.56082191780823,632.0198689034778
Africa,Madagascar,2017,Male,13.58,8.15,21.47,66.20493150684932,503.4980586798939
South-East Asia,Sri Lanka,2017,Both sexes,13.67,9.07,22.28,81.67479452054795,4388.201901616943
Africa,Gabon,2017,Both sexes,13.85,8.05,22.2,80.36630136986301,6975.769483056809
Americas,Belize,2017,Male,13.89,10.31,18.27,81.26,6049.391947541054
Europe,Norway,2017,Male,14.04,12.89,15.28,41.87452054794521,76125.72176470135
Americas,Argentina,2017,Male,14.31,11.76,17.12,64.13780821917808,14609.783369600393
South-East Asia,India,2017,Male,14.27,9.81,17.62,81.48239726027397,1937.924538531212
Europe,Finland,2017,Both sexes,14.4,12.04,17.01,42.816986301369866,46412.76000909037
Europe,Belgium,2017,Both sexes,14.59,12.41,16.99,52.13232876712328,44162.25625553802
Eastern Mediterranean,Pakistan,2017,Male,14.84,6.42,28.42,76.25219178082192,1558.0800768585225
Europe,Ireland,2017,Male,15.03,12.3,18.23,50.209041095890406,70673.12043716699
Europe,Switzerland,2017,Male,15.03,12.66,17.63,50.77004566210045,82255.8659693028
